t,u,v,w,cor_u,cor_v,cor_w
193.06,-0.00485,-0.0068,-0.017325,87.5,80.5,77.5
193.07,-0.00485,-0.0068,-0.017325,87.5,80.5,77.5
193.08,-0.00485,-0.0068,-0.017325,87.5,80.5,77.5
193.09,-0.0071,-0.0136,-0.017325,96.0,91.0,77.5
193.1,0.0178,-0.0037499999999999994,-0.017325,90.0,86.0,77.5
193.11,0.00655,0.0061,-0.017325,84.5,81.0,77.5
193.12,-0.0047,0.00685,-0.017325,79.0,78.0,77.5
193.13,0.01255,0.00685,-0.017325,75.0,78.0,77.5
193.14,0.01255,0.00685,-0.017325,75.0,78.0,77.5
193.15,0.01255,0.0076,-0.0158,75.0,75.0,85.0
193.16,0.0298,0.0055,-0.023875,71.0,91.0,77.5
193.17,0.00915,0.0282,-0.023875,81.0,86.5,77.5
193.18,-0.0115,0.0509,-0.023875,91.0,82.0,77.5
193.19,-0.01315,0.02775,-0.023875,81.5,77.5,77.5
193.2,-0.01315,0.0046,-0.023875,81.5,73.0,77.5
193.21,-0.01315,-0.0913,-0.023875,81.5,80.0,77.5
193.22,-0.0148,-0.10375000000000001,-0.023875,72.0,75.0,77.5
193.23,-0.0077,-0.1162,-0.023875,80.5,70.0,77.5
193.24,-0.0077,-0.0891,-0.023875,80.5,70.0,77.5
193.25,-0.0077,-0.0891,-0.023875,80.5,70.0,77.5
193.26,-0.0077,-0.062,-0.023875,80.5,70.0,77.5
193.27,-0.0077,-0.08499999999999999,-0.023875,80.5,71.0,77.5
193.28,-0.0006,-0.108,-0.023875,89.0,72.0,77.5
193.29,-0.0026,-0.1086,-0.023875,82.0,85.0,77.5
193.3,-0.0046,-0.08760000000000001,-0.023875,75.0,77.5,77.5
193.31,-0.0226,-0.0666,-0.023875,76.0,70.0,77.5
193.32,-0.0226,-0.03715,-0.023875,76.0,78.5,77.5
193.33,-0.0226,-0.03715,-0.023875,76.0,78.5,77.5
193.34,-0.0226,-0.03715,-0.023875,76.0,78.5,77.5
193.35,-0.0226,-0.03715,-0.023875,76.0,78.5,77.5
193.36,-0.0406,-0.0077,-0.023875,77.0,87.0,77.5
193.37,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.38,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.39,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.4,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.41,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.42,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.43,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.44,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.45,-0.03805,-0.012650000000000002,-0.023875,81.0,85.0,77.5
193.46,-0.0355,-0.012650000000000002,-0.023875,85.0,85.0,77.5
193.47,-0.02345,-0.012650000000000002,-0.023875,86.0,85.0,77.5
193.48,-0.02345,-0.0176,-0.023875,86.0,83.0,77.5
193.49,-0.02345,0.001299999999999999,-0.023875,86.0,78.5,77.5
193.5,-0.02345,0.0202,-0.023875,86.0,74.0,77.5
193.51,-0.0114,0.0202,-0.03195,87.0,96.0,70.0
193.52,0.0072,0.025599999999999998,-0.025825,77.0,90.0,71.0
193.53,-0.00405,0.025599999999999998,-0.025825,80.5,90.0,71.0
193.54,-0.00405,0.025599999999999998,-0.025825,80.5,90.0,71.0
193.55,-0.00405,0.025599999999999998,-0.025825,80.5,90.0,71.0
193.56,-0.00405,0.031,-0.025825,80.5,84.0,71.0
193.57,-0.0153,0.0214,-0.025825,84.0,83.5,71.0
193.58,-0.0148,0.0118,-0.025825,87.0,83.0,71.0
193.59,-0.0148,0.0056,-0.025825,87.0,77.5,71.0
193.6,-0.0143,0.0056,-0.025825,90.0,77.5,71.0
193.61,0.0365,0.0056,-0.025825,74.0,77.5,71.0
193.62,0.0219,0.0056,-0.025825,74.5,77.5,71.0
193.63,0.0219,-0.0006,-0.025825,74.5,72.0,71.0
193.64,0.0219,-0.00205,-0.025825,74.5,72.0,71.0
193.65,0.0219,-0.00205,-0.025825,74.5,72.0,71.0
193.66,0.0073,-0.0035,-0.025825,75.0,72.0,71.0
193.67,0.0144,-0.028200000000000003,-0.025825,72.5,78.5,71.0
193.68,0.0144,-0.0529,-0.025825,72.5,85.0,71.0
193.69,0.0144,-0.06415,-0.025825,72.5,81.5,71.0
193.7,0.0215,-0.06415,-0.025825,70.0,81.5,71.0
193.71,0.012049999999999998,-0.06415,-0.025825,73.0,81.5,71.0
193.72,0.012049999999999998,-0.06415,-0.025825,73.0,81.5,71.0
193.73,0.012049999999999998,-0.06415,-0.025825,73.0,81.5,71.0
193.74,0.0026,-0.0754,-0.025825,76.0,78.0,71.0
193.75,-0.0236,-0.049699999999999994,-0.025825,79.0,74.0,71.0
193.76,-0.01915,-0.049699999999999994,-0.025825,78.0,74.0,71.0
193.77,-0.01915,-0.024,-0.025825,78.0,70.0,71.0
193.78,-0.01915,-0.0083,-0.025825,78.0,77.5,71.0
193.79,-0.01915,-0.0083,-0.025825,78.0,77.5,71.0
193.8,-0.01915,-0.0083,-0.025825,78.0,77.5,71.0
193.81,-0.01915,0.0074,-0.025825,78.0,85.0,71.0
193.82,-0.01915,-0.0074,-0.025825,78.0,79.5,71.0
193.83,-0.01915,-0.0074,-0.0197,78.0,79.5,72.0
193.84,-0.0147,-0.0222,-0.0093,77.0,74.0,71.5
193.85,-0.0197,0.0228,0.0011,92.0,92.0,71.0
193.86,-0.0138,0.045,0.015125,83.0,78.0,71.0
193.87,0.00405,0.03185,0.015125,81.5,74.0,71.0
193.88,0.00405,0.03185,0.015125,81.5,74.0,71.0
193.89,0.00405,0.0187,0.015125,81.5,70.0,71.0
193.9,0.0219,0.019,0.02915,80.0,83.0,71.0
193.91,0.0093,0.0033999999999999994,0.015625,82.0,83.5,80.0
193.92,0.0093,0.0033999999999999994,0.015625,82.0,83.5,80.0
193.93,-0.0033,0.0033999999999999994,0.015625,84.0,83.5,80.0
193.94,0.0065,0.0033999999999999994,0.015625,78.0,83.5,80.0
193.95,0.03155,0.0033999999999999994,0.015625,75.5,83.5,80.0
193.96,0.03155,0.0033999999999999994,0.015625,75.5,83.5,80.0
193.97,0.03155,0.0033999999999999994,0.015625,75.5,83.5,80.0
193.98,0.03155,0.0033999999999999994,0.015625,75.5,83.5,80.0
193.99,0.0566,0.0033999999999999994,0.015625,73.0,83.5,80.0
194.0,0.02965,0.0033999999999999994,0.015625,73.5,83.5,80.0
194.01,0.0027,-0.0122,0.015625,74.0,84.0,80.0
194.02,0.0089,-0.0122,0.015625,92.0,93.0,80.0
194.03,0.0414,-0.01725,0.015625,84.0,91.5,80.0
194.04,0.0405,-0.01725,0.015625,82.0,91.5,80.0
194.05,0.0405,-0.01725,0.015625,82.0,91.5,80.0
194.06,0.0405,-0.01725,0.015625,82.0,91.5,80.0
194.07,0.0405,-0.01725,0.015625,82.0,91.5,80.0
194.08,0.0405,-0.0223,0.015625,82.0,90.0,80.0
194.09,0.0405,-0.0223,0.015625,82.0,70.0,80.0
194.1,0.0405,-0.03635,0.015625,82.0,76.5,80.0
194.11,0.0405,-0.03635,0.015625,82.0,76.5,80.0
194.12,0.0405,-0.03635,0.015625,82.0,76.5,80.0
194.13,0.0405,-0.03635,0.015625,82.0,76.5,80.0
194.14,0.0396,-0.03635,0.015625,80.0,76.5,80.0
194.15,0.0364,-0.0504,0.0021,90.0,83.0,89.0
194.16,0.0454,-0.0413,-0.01275,93.0,77.0,79.5
194.17,0.02435,-0.0322,-0.01275,86.5,71.0,79.5
194.18,0.02435,-0.0308,-0.01275,86.5,75.0,79.5
194.19,0.02435,-0.0308,-0.01275,86.5,88.0,79.5
194.2,0.02435,-0.0218,-0.01275,86.5,82.0,79.5
194.21,0.02435,-0.0218,-0.01275,86.5,82.0,79.5
194.22,0.0033,-0.0128,-0.01275,80.0,76.0,79.5
194.23,-0.0181,-0.0168,-0.01275,80.0,74.5,79.5
194.24,-0.0181,-0.0168,-0.01275,80.0,74.5,79.5
194.25,-0.0181,-0.0168,-0.01275,80.0,74.5,79.5
194.26,-0.0181,-0.0168,-0.01275,80.0,74.5,79.5
194.27,-0.0181,-0.0208,-0.01275,80.0,73.0,79.5
194.28,-0.0181,-0.0041,-0.01275,80.0,74.0,79.5
194.29,-0.0181,0.006450000000000001,-0.01275,80.0,75.0,79.5
194.3,-0.0181,0.017,-0.01275,80.0,76.0,79.5
194.31,-0.0181,0.017,-0.01275,80.0,78.0,79.5
194.32,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.33,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.34,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.35,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.36,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.37,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.38,-0.0181,0.0238,-0.01275,80.0,77.5,79.5
194.39,-0.0181,0.0238,-0.0276,80.0,77.5,70.0
194.4,-0.0395,0.0238,-0.01035,80.0,77.5,77.0
194.41,-0.02415,0.0238,-0.01035,79.0,77.5,77.0
194.42,-0.02415,0.0306,-0.01035,79.0,77.0,77.0
194.43,-0.02415,0.0306,-0.01035,79.0,72.0,77.0
194.44,-0.0088,0.054650000000000004,-0.01035,78.0,71.5,77.0
194.45,0.0064,0.054650000000000004,-0.01035,76.0,71.5,77.0
194.46,0.0064,0.054650000000000004,-0.01035,76.0,71.5,77.0
194.47,0.0064,0.054650000000000004,-0.01035,76.0,71.5,77.0
194.48,0.0064,0.054650000000000004,-0.01035,76.0,71.5,77.0
194.49,0.0064,0.0787,-0.01035,76.0,71.0,77.0
194.5,0.0064,0.049550000000000004,-0.01035,76.0,73.0,77.0
194.51,0.0216,0.049550000000000004,-0.01035,74.0,73.0,77.0
194.52,0.0044,0.0204,-0.01035,76.0,75.0,77.0
194.53,-0.0128,0.0239,-0.01035,78.0,88.0,77.0
194.54,0.003749999999999999,0.0239,-0.01035,75.0,78.0,77.0
194.55,0.003749999999999999,0.0215,-0.01035,75.0,80.0,77.0
194.56,0.0203,0.0215,-0.01035,72.0,80.0,77.0
194.57,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.58,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.59,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.6,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.61,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.62,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.63,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.64,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.65,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.66,0.0006999999999999992,0.0215,-0.01035,73.0,80.0,77.0
194.67,-0.0189,0.0215,-0.01035,74.0,80.0,77.0
194.68,-0.02805,0.0191,-0.01035,74.5,82.0,77.0
194.69,-0.0372,0.01355,-0.01035,75.0,78.5,77.0
194.7,-0.026799999999999997,0.01355,-0.01035,73.0,78.5,77.0
194.71,-0.026799999999999997,0.01355,-0.01035,73.0,78.5,77.0
194.72,-0.026799999999999997,0.01355,-0.01035,73.0,78.5,77.0
194.73,-0.026799999999999997,0.01355,-0.01035,73.0,78.5,77.0
194.74,-0.026799999999999997,0.008,-0.01035,73.0,75.0,77.0
194.75,-0.026799999999999997,0.00955,-0.01035,73.0,78.0,77.0
194.76,-0.026799999999999997,0.00955,-0.01035,73.0,78.0,77.0
194.77,-0.0164,0.00955,-0.01035,71.0,78.0,77.0
194.78,-0.019700000000000002,0.00955,-0.01035,79.5,78.0,77.0
194.79,-0.019700000000000002,0.00955,-0.01035,79.5,78.0,77.0
194.8,-0.023,0.0111,0.0069,88.0,81.0,84.0
194.81,0.0253,0.00975,0.019725,93.0,79.0,77.0
194.82,0.015,0.00975,0.019725,83.5,79.0,77.0
194.83,0.015,0.00975,0.019725,83.5,79.0,77.0
194.84,0.015,0.00975,0.019725,83.5,79.0,77.0
194.85,0.015,0.00975,0.019725,83.5,79.0,77.0
194.86,0.015,0.00975,0.019725,83.5,79.0,77.0
194.87,0.015,0.00975,0.019725,83.5,79.0,77.0
194.88,0.015,0.00975,0.019725,83.5,79.0,77.0
194.89,0.015,0.00975,0.019725,83.5,79.0,77.0
194.9,0.015,0.00975,0.019725,83.5,79.0,77.0
194.91,0.015,0.00975,0.019725,83.5,79.0,77.0
194.92,0.015,0.00975,0.019725,83.5,79.0,77.0
194.93,0.015,0.00975,0.019725,83.5,79.0,77.0
194.94,0.015,0.00975,0.019725,83.5,79.0,77.0
194.95,0.015,0.00975,0.019725,83.5,79.0,77.0
194.96,0.015,0.00975,0.019725,83.5,79.0,77.0
194.97,0.0047,0.00975,0.019725,74.0,79.0,77.0
194.98,-0.0031,0.00975,0.019725,75.5,79.0,77.0
194.99,-0.0109,0.00975,0.019725,77.0,79.0,77.0
195.0,0.00255,0.0084,0.019725,82.5,77.0,77.0
195.01,0.00255,-0.0002999999999999999,0.019725,82.5,73.5,77.0
195.02,0.00255,-0.009,0.019725,82.5,70.0,77.0
195.03,0.00255,-0.02225,0.03255,82.5,74.5,70.0
195.04,0.00255,-0.02225,-0.0064,82.5,74.5,73.0
195.05,0.016,-0.0355,-0.003975,88.0,79.0,81.5
195.06,-0.0064,-0.0558,-0.00155,79.0,82.0,90.0
195.07,-0.0222,-0.0558,-0.00155,92.0,97.0,74.0
195.08,-0.00905,-0.06659999999999999,-0.009774999999999999,84.5,83.5,74.0
195.09,-0.00905,-0.06659999999999999,-0.009774999999999999,84.5,83.5,74.0
195.1,0.0041,-0.06659999999999999,-0.009774999999999999,77.0,83.5,74.0
195.11,-0.03,-0.0774,-0.009774999999999999,74.0,70.0,74.0
195.12,0.0034999999999999996,-0.0652,-0.009774999999999999,72.0,72.0,74.0
195.13,0.0034999999999999996,-0.0652,-0.009774999999999999,72.0,72.0,74.0
195.14,0.0034999999999999996,-0.053,-0.009774999999999999,72.0,74.0,74.0
195.15,0.037,-0.02685,-0.009774999999999999,70.0,75.5,74.0
195.16,0.015399999999999999,-0.02685,-0.009774999999999999,76.0,75.5,74.0
195.17,0.015399999999999999,-0.02685,-0.009774999999999999,76.0,75.5,74.0
195.18,0.015399999999999999,-0.02685,-0.009774999999999999,76.0,75.5,74.0
195.19,0.015399999999999999,-0.0007,-0.009774999999999999,76.0,77.0,74.0
195.2,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.21,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.22,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.23,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.24,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.25,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.26,0.015399999999999999,0.01895,-0.009774999999999999,76.0,74.0,74.0
195.27,0.015399999999999999,0.0386,-0.009774999999999999,76.0,71.0,74.0
195.28,0.015399999999999999,0.008700000000000001,-0.009774999999999999,76.0,74.0,74.0
195.29,0.015399999999999999,-0.0212,-0.009774999999999999,76.0,77.0,74.0
195.3,-0.0062,-0.0056,-0.009774999999999999,82.0,72.0,74.0
195.31,0.0139,-0.0056,-0.009774999999999999,89.0,81.0,74.0
195.32,-0.0231,0.0007000000000000001,-0.009774999999999999,71.0,79.5,74.0
195.33,-0.025,0.0007000000000000001,-0.009774999999999999,73.5,79.5,74.0
195.34,-0.025,0.0007000000000000001,-0.009774999999999999,73.5,79.5,74.0
195.35,-0.025,0.0007000000000000001,-0.009774999999999999,73.5,79.5,74.0
195.36,-0.025,0.0007000000000000001,-0.009774999999999999,73.5,79.5,74.0
195.37,-0.025,0.0007000000000000001,-0.009774999999999999,73.5,79.5,74.0
195.38,-0.0269,0.0007000000000000001,-0.009774999999999999,76.0,79.5,74.0
195.39,-0.02,0.0007000000000000001,-0.009774999999999999,73.0,79.5,74.0
195.4,-0.023,0.0007000000000000001,-0.009774999999999999,71.5,79.5,74.0
195.41,-0.023,0.0007000000000000001,-0.009774999999999999,71.5,79.5,74.0
195.42,-0.026,0.0007000000000000001,-0.009774999999999999,70.0,79.5,74.0
195.43,-0.01065,0.0007000000000000001,-0.009774999999999999,73.5,79.5,74.0
195.44,0.0047,0.007,-0.009774999999999999,77.0,78.0,74.0
195.45,-0.0045000000000000005,-0.015300000000000001,-0.009774999999999999,76.0,78.0,74.0
195.46,-0.0045000000000000005,-0.015300000000000001,-0.009774999999999999,76.0,78.0,74.0
195.47,-0.0045000000000000005,-0.015300000000000001,-0.009774999999999999,76.0,78.0,74.0
195.48,-0.0045000000000000005,-0.0376,-0.009774999999999999,76.0,78.0,74.0
195.49,-0.0045000000000000005,-0.036250000000000004,-0.009774999999999999,76.0,77.0,74.0
195.5,-0.0045000000000000005,-0.0349,-0.009774999999999999,76.0,76.0,74.0
195.51,-0.0045000000000000005,-0.0349,-0.009774999999999999,76.0,77.0,74.0
195.52,-0.0045000000000000005,-0.026099999999999998,-0.009774999999999999,76.0,74.0,74.0
195.53,-0.0045000000000000005,-0.026099999999999998,-0.009774999999999999,76.0,74.0,74.0
195.54,-0.0045000000000000005,-0.026099999999999998,-0.009774999999999999,76.0,74.0,74.0
195.55,-0.0045000000000000005,-0.0173,-0.009774999999999999,76.0,71.0,74.0
195.56,-0.0045000000000000005,-0.01915,-0.009774999999999999,76.0,79.5,74.0
195.57,-0.0137,-0.021,-0.009774999999999999,75.0,88.0,74.0
195.58,-0.01205,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.59,-0.01205,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.6,-0.01205,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.61,-0.01205,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.62,-0.01205,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.63,-0.01205,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.64,-0.0104,-0.0369,-0.009774999999999999,75.0,88.0,74.0
195.65,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.66,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.67,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.68,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.69,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.7,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.71,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.72,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.73,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.74,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.75,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.76,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.77,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.78,0.0004499999999999999,-0.0369,-0.009774999999999999,74.0,88.0,74.0
195.79,0.0113,-0.0528,-0.009774999999999999,73.0,88.0,74.0
195.8,0.0247,-0.04525,-0.009774999999999999,72.5,82.0,74.0
195.81,0.0247,-0.04525,-0.009774999999999999,72.5,82.0,74.0
195.82,0.0247,-0.04525,-0.018,72.5,82.0,74.0
195.83,0.0381,-0.04525,-0.026250000000000002,72.0,82.0,75.5
195.84,0.014700000000000001,-0.04525,-0.026250000000000002,74.0,82.0,75.5
195.85,0.014700000000000001,-0.04525,-0.026250000000000002,74.0,82.0,75.5
195.86,0.014700000000000001,-0.04525,-0.026250000000000002,74.0,82.0,75.5
195.87,0.014700000000000001,-0.0377,-0.026250000000000002,74.0,76.0,75.5
195.88,0.014700000000000001,-0.020149999999999998,-0.026250000000000002,74.0,75.0,75.5
195.89,0.014700000000000001,-0.020149999999999998,-0.026250000000000002,74.0,75.0,75.5
195.9,0.014700000000000001,-0.020149999999999998,-0.026250000000000002,74.0,75.0,75.5
195.91,0.014700000000000001,-0.020149999999999998,-0.026250000000000002,74.0,75.0,75.5
195.92,-0.0087,-0.020149999999999998,-0.026250000000000002,76.0,75.0,75.5
195.93,0.01475,-0.020149999999999998,-0.026250000000000002,77.5,75.0,75.5
195.94,0.01475,-0.020149999999999998,-0.026250000000000002,77.5,75.0,75.5
195.95,0.0382,-0.0026,-0.026250000000000002,79.0,74.0,75.5
195.96,-0.008300000000000002,0.0108,-0.026250000000000002,76.5,72.5,75.5
195.97,-0.008300000000000002,0.0108,-0.026250000000000002,76.5,72.5,75.5
195.98,-0.008300000000000002,0.0108,-0.026250000000000002,76.5,72.5,75.5
195.99,-0.008300000000000002,0.0108,-0.026250000000000002,76.5,72.5,75.5
196.0,-0.008300000000000002,0.0108,-0.026250000000000002,76.5,72.5,75.5
196.01,-0.008300000000000002,0.0108,-0.026250000000000002,76.5,72.5,75.5
196.02,-0.008300000000000002,0.0242,-0.026250000000000002,76.5,71.0,75.5
196.03,-0.008300000000000002,0.031799999999999995,-0.026250000000000002,76.5,74.0,75.5
196.04,-0.008300000000000002,0.031799999999999995,-0.026250000000000002,76.5,74.0,75.5
196.05,-0.008300000000000002,0.031799999999999995,-0.026250000000000002,76.5,74.0,75.5
196.06,-0.008300000000000002,0.0394,-0.026250000000000002,76.5,77.0,75.5
196.07,-0.0548,0.0351,-0.026250000000000002,74.0,75.0,75.5
196.08,-0.04735,0.0351,-0.026250000000000002,84.0,75.0,75.5
196.09,-0.04735,0.0351,-0.026250000000000002,84.0,75.0,75.5
196.1,-0.04735,0.0351,-0.026250000000000002,84.0,75.0,75.5
196.11,-0.04735,0.0351,-0.026250000000000002,84.0,75.0,75.5
196.12,-0.04735,0.0351,-0.026250000000000002,84.0,75.0,75.5
196.13,-0.04735,0.0308,-0.0345,84.0,73.0,77.0
196.14,-0.0399,0.0301,-0.024975,94.0,86.0,85.5
196.15,-0.035699999999999996,0.025099999999999997,-0.024975,83.5,82.5,85.5
196.16,-0.0315,0.0201,-0.024975,73.0,79.0,85.5
196.17,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.18,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.19,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.2,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.21,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.22,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.23,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.24,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.25,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.26,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.27,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.28,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.29,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.3,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.31,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.32,-0.0225,0.0023,-0.024975,78.0,86.0,85.5
196.33,-0.0135,-0.0155,-0.01545,83.0,93.0,94.0
196.34,-0.0061,-0.0323,-0.02135,91.0,83.0,89.5
196.35,-0.01175,-0.032,-0.02135,92.5,70.0,89.5
196.36,-0.01175,-0.04455,-0.02135,92.5,84.0,89.5
196.37,-0.01175,-0.04455,-0.02135,92.5,84.0,89.5
196.38,-0.01175,-0.04455,-0.02135,92.5,84.0,89.5
196.39,-0.01175,-0.04455,-0.02135,92.5,84.0,89.5
196.4,-0.01175,-0.04455,-0.02135,92.5,84.0,89.5
196.41,-0.0174,-0.0571,-0.02725,94.0,98.0,85.0
196.42,0.0273,-0.061649999999999996,-0.022475000000000002,88.0,85.5,77.5
196.43,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.44,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.45,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.46,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.47,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.48,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.49,0.0114,-0.061649999999999996,-0.022475000000000002,80.0,85.5,77.5
196.5,-0.0045,-0.061649999999999996,-0.022475000000000002,72.0,85.5,77.5
196.51,-0.023,-0.061649999999999996,-0.022475000000000002,76.5,85.5,77.5
196.52,-0.023,-0.0662,-0.022475000000000002,76.5,73.0,77.5
196.53,-0.023,-0.0731,-0.022475000000000002,76.5,74.0,77.5
196.54,-0.023,-0.0731,-0.022475000000000002,76.5,74.0,77.5
196.55,-0.023,-0.0731,-0.022475000000000002,76.5,74.0,77.5
196.56,-0.023,-0.0731,-0.022475000000000002,76.5,74.0,77.5
196.57,-0.023,-0.0731,-0.022475000000000002,76.5,74.0,77.5
196.58,-0.023,-0.0731,-0.022475000000000002,76.5,74.0,77.5
196.59,-0.0415,-0.08,-0.022475000000000002,81.0,75.0,77.5
196.6,0.0035,-0.0635,-0.022475000000000002,77.0,78.0,77.5
196.61,-0.0122,-0.0635,-0.022475000000000002,81.5,78.0,77.5
196.62,-0.0122,-0.0635,-0.022475000000000002,81.5,78.0,77.5
196.63,-0.0122,-0.0635,-0.022475000000000002,81.5,78.0,77.5
196.64,-0.0122,-0.0635,-0.022475000000000002,81.5,78.0,77.5
196.65,-0.0122,-0.0635,-0.022475000000000002,81.5,78.0,77.5
196.66,-0.0122,-0.047,-0.022475000000000002,81.5,81.0,77.5
196.67,-0.0122,-0.047,-0.022475000000000002,81.5,78.0,77.5
196.68,-0.0279,-0.024,-0.022475000000000002,86.0,79.5,77.5
196.69,-0.0376,-0.024,-0.022475000000000002,72.0,79.5,77.5
196.7,-0.03095,-0.024,-0.022475000000000002,84.0,79.5,77.5
196.71,-0.03095,-0.001,-0.022475000000000002,84.0,81.0,77.5
196.72,-0.03095,-0.0175,-0.022475000000000002,84.0,88.5,77.5
196.73,-0.03095,-0.0175,-0.022475000000000002,84.0,88.5,77.5
196.74,-0.03095,-0.0175,-0.0177,84.0,88.5,70.0
196.75,-0.0243,-0.034,-0.0177,96.0,96.0,83.0
196.76,-0.0043,-0.034,-0.012775,84.0,77.0,84.0
196.77,-0.013500000000000002,-0.018250000000000002,-0.012775,78.5,75.5,84.0
196.78,-0.013500000000000002,-0.018250000000000002,-0.012775,78.5,75.5,84.0
196.79,-0.013500000000000002,-0.018250000000000002,-0.012775,78.5,75.5,84.0
196.8,-0.013500000000000002,-0.0025,-0.012775,78.5,74.0,84.0
196.81,-0.013500000000000002,-0.011649999999999999,-0.012775,78.5,78.0,84.0
196.82,-0.0227,-0.0208,-0.012775,73.0,82.0,84.0
196.83,-0.0281,-0.00605,-0.012775,73.0,88.5,84.0
196.84,-0.0111,0.0087,-0.00785,81.0,95.0,85.0
196.85,-0.0175,0.0087,-0.00785,90.0,83.0,74.0
196.86,-0.009500000000000001,0.00445,-0.0137,82.5,77.5,77.5
196.87,-0.009500000000000001,0.00445,-0.0137,82.5,77.5,77.5
196.88,-0.009500000000000001,0.00445,-0.0137,82.5,77.5,77.5
196.89,-0.009500000000000001,0.00445,-0.0137,82.5,77.5,77.5
